"prob_car","prob_elec","prob_green"
0.747445590410313,0.878788710934652,0.705226545709608
0.620791680624905,0.344549819296822,0.529553137383516
0.545795278935153,0.641590127256399,0.360408098254325
0.658798399779359,0.925463571559767,0.395065277549461
0.811397152539752,0.781182009068631,0.394408713304158
0.567082371513408,0.803558629358398,0.654907321436891
0.866370458020901,0.45816004043633,0.31590942822559
0.588078990567371,0.803633815870839,0.180869610394748
0.70534625470457,0.809962104913289,0.42366308934821
0.544444994210451,0.212621481408557,0.289017822571846
0.656410730261945,0.775564776451775,0.386500599124003
0.447935654915723,0.626181927590045,0.539028066293083
0.753079589891764,0.604770196216142,0.322156342669535
0.585470098438531,0.817299145564584,0.541292403273166
0.46231805877879,0.50397700598997,0.733234717370485
0.654054854702683,0.426653420468394,0.445839913041097
0.841749006788839,0.905870806287954,0.432316608016769
0.736432626787339,0.470099149503172,0.222422955985038
0.576837257127081,0.281071378272353,0.28771452816965
0.496035749657568,0.457917096865948,0.386253181969897
0.87399186204026,0.882182746748351,0.657397336354998
0.756706425809116,0.882429504726809,0.72862656864794
0.805232368686934,0.539506817713493,0.571901087971428
0.711466793225009,0.50685683103363,0.608006593317401
0.654782267824158,0.111402638099732,0.366805782192866
0.857778982935408,0.840117499600497,0.463137068372631
0.809043796805511,0.866587409093809,0.610225609191846
0.662378664747377,0.500261673527025,0.577714140496024
0.804102550409482,0.474272157904396,0.331816273556406
0.695753027360102,0.590517020272119,0.714110220983652
0.817377585279345,0.712101541977713,0.343629939923146
0.47559262381768,0.53775811522639,0.428640201997237
0.514941628823287,0.338603592760595,0.417227837532663
0.569640811424102,0.723805868132892,0.584651827917212
0.732632947440371,0.457951220749734,0.439106465863569
0.563323428776848,0.230235614443052,0.330548436018726
0.888032162532586,0.857370309682477,0.497883554303988
0.515033698512339,0.432929105778338,0.48379386586648
0.673023258054967,0.74621688652328,0.472554278127939
0.763186393797848,0.102519675287967,0.439198443326497
0.57416863193035,0.463107544861553,0.250058200450282
0.483686774795576,0.899065109082972,0.73575237234861
0.417133591869087,0.140953657594206,0.460073239716076
0.608802834883348,0.837489601211654,0.566555355916388
0.694666124973012,0.537779577784007,0.286940293797144
0.484832016200988,0.25643223143038,0.322419896321111
0.888189724602343,0.853603068931268,0.550046980948229
0.669573883714531,0.423930496585041,0.218593141691816
0.786808006314555,0.887004908903221,0.56414205958743
0.8897782496874,0.395426448579069,0.30979266435534
0.644430611800499,0.644368887623903,0.40985421652693
0.534385490574325,0.881980035975438,0.232393112283731
0.833090634174388,0.289264314488454,0.242874870106648
0.576240530588248,0.333372991292703,0.208245531740386
0.783981248758406,0.553245627170495,0.475669827959282
0.723660727985584,0.859852452611294,0.517689311530495
0.849802119616328,0.680691651737149,0.635648649469291
0.706820720409463,0.933033539824245,0.684149547977626
0.514134625395857,0.434477535298834,0.407050717860199
0.60851199486471,0.292705622007583,0.627687148244654
0.710446514142294,0.964088734932436,0.692157574273125
0.802919264194188,0.478299270793944,0.274605290779261
0.655192266687977,0.297644053010148,0.3222528231984
0.823027794594604,0.756768282885483,0.400968366336217
0.716458956834748,0.851589617227804,0.57245231933244
0.547088633313918,0.162825790801058,0.414716233848035
0.580520275803669,0.764260032853547,0.621594050643388
0.746272000388673,0.873750127673686,0.53554324133889
0.882978374428386,0.499341459560345,0.365717980200059
0.559813441190562,0.584249778515996,0.512465867587411
0.396403849395054,0.698903970908604,0.433418549362087
0.89404015351489,0.478623769320738,0.280399622287907
0.558999629016948,0.94867273683697,0.810204136425259
0.775167588727316,0.385158402275677,0.518109753962635
0.893921901351125,0.468847690788192,0.282729535079247
0.645762552266069,0.981511396297323,0.63535670347293
0.53607986764502,0.270333915973479,0.339311126318364
0.519499081250659,0.793475960806921,0.493927621443489
0.565146053220437,0.681431073341458,0.341159963424005
0.767846042022742,0.806259967549016,0.754807116215021
0.841227072274725,0.824590803490865,0.69417582869866
0.82651965216723,0.820881596429833,0.633906451360835
0.731171417259279,0.956260902484377,0.730236320634572
0.681339448793699,0.737770120724183,0.576538317165186
0.767091303391074,0.929673295228992,0.520914553533311
0.514045169704132,0.395859347895851,0.333969819547581
0.675520233957892,0.569774467139472,0.327170936491422
0.881984860448424,0.19619690291667,0.180053759877982
0.781217994040611,0.777391160488429,0.525565420703408
0.529091940679121,0.48325913245148,0.270427712129123
0.445943551612725,0.810850481095763,0.619854785129818
0.739690361820759,0.857711018726555,0.643532751155191
0.684686190843116,0.668923648685634,0.433981383389292
0.81313909185332,0.185956589378829,0.24653681092249
0.707260377808157,0.808005593147637,0.623626568385421
0.808874369193299,0.715080930752559,0.397996822131788
0.83458260721009,0.920178471357208,0.489685630366644
0.658377851176745,0.589486629992902,0.298722622897394
0.827176419787938,0.780883252446585,0.660488241104298
0.80283397860845,0.696966500496315,0.345654766951791
0.670852886123901,0.499066181317167,0.356694661272631
0.591961424565436,0.329903433459248,0.662457598618194
0.751809466327777,0.441681212748506,0.217935447509758
0.51833751781342,0.391242778097314,0.296465663897978
0.645769367910223,0.669159907479768,0.636656566912957
0.762507568490946,0.565200959880707,0.317592242397643
0.593078923381578,0.39017626925584,0.301588557548258
0.838235497893594,0.292948402139176,0.466737148918359
0.752208727769726,0.677568426303624,0.673176068648093
0.623189643799946,0.795966471347972,0.335370622797288
0.632666757443238,0.41527032375397,0.489654737190937
0.460149203716028,0.368137329247701,0.441360369942113
0.716298149040315,0.800545330220402,0.480214385611429
0.695585494066122,0.793579704722161,0.680462981140614
0.699449833762155,0.432573454524904,0.337312252848608
0.589584196945202,0.907774349548859,0.630301850627206
0.75561048143919,0.718011923687629,0.416774374009016
0.851878834729442,0.539464354721373,0.314928574317844
0.817619876423892,0.203638476866432,0.256877619569065
0.690118471367151,0.899682752298279,0.361581703621609
0.681821127260886,0.900094132656685,0.364388497365814
0.703783619761982,0.793880055833582,0.278367689921536
0.683863948368143,0.852103376183196,0.583588983356885
0.369186592546023,0.241459796062413,0.352496422978819
0.6855308035221,0.553385616725191,0.35480508629861
0.51949886637938,0.59094682927508,0.50608685291388
0.69488371048531,0.790806038878802,0.48761131952864
0.339694677087724,0.402521473533356,0.368451696141785
0.775713737226619,0.286090184098207,0.213984016542268
0.739741537276492,0.86734041436837,0.578486133315125
0.753868534410198,0.8614880370523,0.413685278154174
0.847661882788824,0.373997190013289,0.397706605428913
0.480342284274875,0.240112595801719,0.354266109605673
0.788216756629865,0.77680450311945,0.43609817534353
0.540127101691182,0.750606184604501,0.326012745477675
0.766618268591531,0.817778579728761,0.721015749811493
0.353986033152165,0.261079371352632,0.399705340004414
0.706248323706546,0.622095868979039,0.389555033185986
0.825696334993572,0.884616033527653,0.628658825745452
0.388553501284613,0.322873186305918,0.371548351413647
0.569524833601336,0.429116208995534,0.612399116524456
0.678865754074762,0.480936459744437,0.243938199518619
0.771950513245774,0.60952169152664,0.28056114643917
0.565257623763591,0.682755713620785,0.422071597736058
0.61544231382604,0.364753885423081,0.485341563132296
0.824423542807534,0.461269943256585,0.267173251900463
0.697282754907713,0.923638083936402,0.570787934090443
0.874751827173742,0.53238810333535,0.283309249288385
0.859243278868779,0.768424140210213,0.673611499148447
0.663184773998858,0.44119886166844,0.274949818331446
0.928596033453615,0.786048634117642,0.677850559329857
0.781924125058845,0.517402626946193,0.342355980276441
0.761441678585499,0.844021175438306,0.467233802454993
0.587624211381015,0.79993667002012,0.480858878124419
0.853318772507274,0.786768844236898,0.337347354435307
0.728895411410036,0.802605357366085,0.333565057564296
0.85478878065963,0.512785475327918,0.36028826113275
0.894495491326032,0.931729478352329,0.585069908431321
0.630034918854565,0.532397762419892,0.319262762358569
0.62950887974948,0.413460634094776,0.490462468890741
0.782864854863714,0.689525217425612,0.609358391321127
0.514653898058913,0.230348954525058,0.208171638656724
0.683103730079322,0.687907459277153,0.732153584555547
0.732389442033857,0.520740938245606,0.361390199112369
0.533528835933234,0.196658937898726,0.507748415363135
0.595729989679933,0.354635607899731,0.403369369824431
0.564148530322059,0.929364802203788,0.72290458472744
0.695218024031253,0.618630868752232,0.582347799511168
0.612218416227526,0.222152843677341,0.480537279170556
0.859266240420882,0.865766595467442,0.412149208020048
