prob_car,prob_elec,prob_green
0.69225496,0.4049793,0.3143054
0.7094944,0.529712,0.31640565
0.7452989,0.6697392,0.39508703
0.52306294,0.69385505,0.52000684
0.71704245,0.529712,0.20086405
0.7094944,0.6689813,0.40666866
0.6407402,0.44690418,0.30796954
0.7452989,0.6312456,0.2790804
0.73919916,0.70729005,0.41618243
0.7452989,0.69672376,0.6201565
0.7452989,0.33925173,0.27029535
0.78212804,0.54788536,0.32344797
0.7094944,0.54788536,0.57703555
0.4755573,0.7029977,0.36802536
0.7452989,0.7029977,0.57703555
0.8081723,0.65543723,0.46296197
0.73919916,0.729044,0.33210462
0.63360155,0.65543723,0.4242198
0.66178596,0.6303211,0.402166
0.71704245,0.6787482,0.394186
0.65667975,0.33925173,0.2591873
0.67937285,0.5899367,0.3437368
0.6550013,0.5899367,0.5298045
0.45549488,0.5899367,0.31640565
0.52306294,0.7149602,0.46081868
0.8048578,0.5899367,0.57703555
0.43079388,0.758542,0.46923426
0.77858055,0.3516428,0.35263303
0.6972136,0.69092023,0.394186
0.6972136,0.5940344,0.5298045
0.6300226,0.69092023,0.5298045
0.7094944,0.5600374,0.36597532
0.7452989,0.69385505,0.5298045
0.7094944,0.6332986,0.394186
0.7615726,0.7584347,0.46296197
0.7748971,0.54788536,0.5865946
0.5985686,0.6012596,0.41029882
0.7452989,0.51822346,0.57703555
0.7452989,0.62682664,0.24750361
0.7266953,0.5899367,0.3848436
0.78237605,0.74720263,0.48105103
0.7452989,0.73238236,0.5865946
0.5389725,0.6058384,0.5865946
0.7452989,0.73238236,0.41618243
