prob_car,prob_elec,prob_green
0.65140903,0.65729433,0.27510723
0.6913757,0.68383425,0.3406544
0.72743154,0.68122256,0.3320014
0.72743154,0.6329965,0.37965685
0.6843432,0.6371162,0.38177
0.7768958,0.53069216,0.4205435
0.5259844,0.6652428,0.3545781
0.69172925,0.6506489,0.3718863
0.7266818,0.38746077,0.34514022
0.72743154,0.6313774,0.3538086
0.72743154,0.37945133,0.33010897
0.72743154,0.6736222,0.5464306
0.7266818,0.66068065,0.5464306
0.69172925,0.57871366,0.3882267
0.6230622,0.42915708,0.33549434
0.72743154,0.68212306,0.3882267
0.53543186,0.6506489,0.38177
0.77755,0.38792393,0.48454154
0.7266818,0.6652428,0.5342755
0.57440776,0.6652428,0.3408446
0.72743154,0.68212306,0.39223444
0.6815104,0.6671788,0.5738858
0.7348878,0.4558267,0.40837
0.6384668,0.6652428,0.5243623
0.72743154,0.40483743,0.25612897
0.72743154,0.68212306,0.3882267
0.76365906,0.7223972,0.40123454
0.72743154,0.66068065,0.3538086
0.77755,0.7067362,0.54987806
0.72743154,0.5146211,0.26039466
0.77755,0.5235654,0.4205435
0.72743154,0.68122256,0.3071424
0.6794035,0.7210605,0.5464306
0.72743154,0.52216053,0.32042816
0.72743154,0.6652428,0.40837
0.77755,0.7067362,0.5464306
0.72743154,0.6371162,0.2993018
0.65140903,0.57871366,0.3882267
0.7266818,0.5476263,0.3718863
0.7266818,0.6329965,0.52485913
