Group,55,100,145
1. Ideal (Upper Bound),0.0,0.0,2.206896551724138
2.1 XGBoost (All),21.057692307692307,23.670212765957448,25.41044776119403
2.2 XGBoost (Demos),19.150943396226417,21.22340425531915,25.37593984962406
3.1 Ordered Logit (All),29.71153846153846,26.53846153846154,32.255639097744364
3.2 Ordered Logit (Demos),27.596153846153847,28.404255319148938,31.401515151515152
4. Random (1000x Mean),35.9406887755102,33.22961229946524,32.22921875
