Group,55,100,145
1. Ideal (Upper Bound),0.0,0.0,2.206896551724138
2.1 XGBoost (All),21.764705882352942,25.815217391304348,27.366412213740457
2.2 XGBoost (Demos),19.705882352941178,25.054347826086957,27.75735294117647
3.1 Ordered Logit (All),30.3,31.264367816091955,27.976190476190474
3.2 Ordered Logit (Demos),26.73076923076923,30.652173913043477,28.893129770992367
4. Random (1000x Mean),37.67865692505298,34.712162553277324,34.20624409796367
