Key,Cost_Mean,Cost_SD,Cost_Low,Cost_High,Rate_Mean,Rate_SD,Rate_Low,Rate_High
ideal_sm,21.523102369388454,0.4619269670498265,20.5992484352888,22.446956303488108,100.0,0.0,100.0,100.0
random_sm,33.303220845757934,0.5572117057861082,32.188797434185716,34.41764425733015,95.59770065789475,0.6508207159309228,94.29605922603291,96.89934208975659
xgb_all_sm,25.223041248834157,1.086828341991243,23.04938456485167,27.396697932816643,94.81842105263158,1.1305436176920942,92.55733381724738,97.07950828801577
xgb_demos_sm,24.698152757566582,1.1204266773919935,22.457299402782596,26.93900611235057,95.18253968253968,1.1540898871989136,92.87435990814186,97.49071945693751
eco_all_sm,27.018447064437787,0.9687256782275545,25.080995707982677,28.955898420892897,94.80143540669856,1.0646908899217178,92.67205362685512,96.930817186542
eco_demos_sm,27.152908647750813,0.9507094693849648,25.251489708980884,29.054327586520742,95.08009708737863,1.0954360995128278,92.88922488835297,97.2709692864043
