Key,Cost_Mean,Cost_SD,Cost_Low,Cost_High,Rate_Mean,Rate_SD,Rate_Low,Rate_High
ideal_sm,21.523102369388454,0.4619269670498265,20.5992484352888,22.446956303488108,100.0,0.0,100.0,100.0
random_sm,33.303220845757934,0.5572117057861082,32.188797434185716,34.41764425733015,95.59770065789475,0.6508207159309228,94.29605922603291,96.89934208975659
xgb_all_sm,25.37915880823263,1.1392902781075547,23.10057825201752,27.657739364447743,94.45675675675676,1.2249718789076078,92.00681299894154,96.90670051457198
xgb_demos_sm,24.153001532557592,1.0529464856523687,22.047108561252855,26.25889450386233,95.5764705882353,1.0920971493812275,93.39227628947285,97.76066488699774
eco_all_sm,27.67289003254937,1.0876291252884873,25.497631781972395,29.848148283126342,95.5,1.1646868056134019,93.1706263887732,97.8293736112268
eco_demos_sm,28.121008359818948,0.9518149382777608,26.217378483263428,30.024638236374468,94.93076923076922,1.0908015359247119,92.74916615891979,97.11237230261864
