Group,55,100,145
1. Ideal (Upper Bound),0.0,0.0,2.206896551724138
2.1 XGBoost (All),21.32075471698113,24.07608695652174,24.097744360902254
2.2 XGBoost (Demos),18.39622641509434,23.36842105263158,25.639097744360903
3.1 Ordered Logit (All),29.71153846153846,26.53846153846154,32.255639097744364
3.2 Ordered Logit (Demos),27.596153846153847,28.404255319148938,31.401515151515152
4. Random (1000x Mean),35.9406887755102,33.22961229946524,32.22921875
