Group,55,100,145
1. Ideal (Upper Bound),0.0,0.0,2.206896551724138
2.1 XGBoost (All),21.25,23.791208791208792,25.076335877862597
2.2 XGBoost (Demos),19.150943396226417,20.638297872340427,25.37313432835821
3.1 Ordered Logit (All),29.71153846153846,26.53846153846154,32.255639097744364
3.2 Ordered Logit (Demos),27.596153846153847,28.404255319148938,31.401515151515152
4. Random (1000x Mean),37.67865692505298,34.712162553277324,34.20624409796367
